Date,BuyHold_SPY,TSMOM_252d_Enhanced,TSMOM_63d_Enhanced,XAsset_MomRot
2005-09-30,1.0350157685022603,1.0,1.0,1.0
2005-10-03,1.0313142766911039,1.0,1.0,1.0
2005-10-04,1.0197058510544794,1.0,1.0,1.0
2005-10-05,1.0063303285166951,1.0,1.0,1.0
2005-10-06,1.00271332687313,1.0,1.0,1.0
2005-10-07,1.0061624697324099,1.0,1.0,1.0
2005-10-10,0.997666067447873,1.0,1.0,1.0
2005-10-11,0.9962363704416296,1.0,1.0,1.0
2005-10-12,0.9884133660083043,1.0,1.0,1.0
2005-10-13,0.9878238975492355,1.0,1.0,1.0
2005-10-14,0.9982549751314931,1.0,1.0,1.0
2005-10-17,1.0019562800175,1.0,1.0,1.0
2005-10-18,0.9911053685493793,1.0,1.0,1.0
2005-10-19,1.0075922602012277,1.0,1.0,1.0
2005-10-20,0.9898433434022719,1.0,1.0,1.0
2005-10-21,0.9937126939977137,1.0,1.0,1.0
2005-10-24,1.009106634300212,1.0,1.0,1.0
2005-10-25,1.0070878426851988,1.0,1.0,1.0
2005-10-26,1.004143491192247,1.0,1.0,1.0
2005-10-27,0.9934602515832623,1.0,1.0,1.0
2005-10-28,1.0077609601486863,1.0,1.0,1.0
2005-10-31,1.010536518231605,1.0,1.0,1.0
2005-11-01,1.0135650795044238,1.0,1.0,1.0
2005-11-02,1.0241642962586912,1.0,1.0,1.0
2005-11-03,1.028538438220461,1.0,1.0,1.0
2005-11-04,1.02719285753151,1.0,1.0,1.0
2005-11-07,1.0282021598764417,1.0,1.0,1.0
2005-11-08,1.0282021598764417,1.0,1.0,1.0
2005-11-09,1.0295479274905424,1.0,1.0,1.0
2005-11-10,1.0375395384087511,1.0,1.0,1.0
2005-11-11,1.0410724237350242,1.0,1.0,1.0
2005-11-14,1.0404836095139787,1.0,1.0,1.0
2005-11-15,1.0366980948481048,1.0,1.0,1.0
2005-11-16,1.0388012831681344,1.0,1.0,1.0
2005-11-17,1.048474940044463,1.0,1.0,1.0
2005-11-18,1.052596826516931,1.0,1.0,1.0
2005-11-21,1.0578962479689151,1.0,1.0,1.0
2005-11-22,1.062438809490419,1.0,1.0,1.0
2005-11-23,1.0685801418159233,1.0,1.0,1.0
2005-11-25,1.069421024601121,1.0,1.0,1.0
2005-11-28,1.0618500887319482,1.0,1.0,1.0
2005-11-29,1.0606724602898572,1.0,1.0,1.0
2005-11-30,1.0549520834011128,1.0,1.0,1.0
2005-12-01,1.0657197197151143,1.0,1.0,1.0
2005-12-02,1.067065487329215,1.0,1.0,1.0
2005-12-05,1.0647942532997503,1.0,1.0,1.0
2005-12-06,1.0668133253024876,1.0,1.0,1.0
2005-12-07,1.0605882505099902,1.0,1.0,1.0
2005-12-08,1.059915039583928,1.0,1.0,1.0
2005-12-09,1.0626915322925945,1.0,1.0,1.0
2005-12-12,1.0637008346375263,1.0,1.0,1.0
2005-12-13,1.0709351183123808,1.0,1.0,1.0
2005-12-14,1.075141027639566,1.0,1.0,1.0
2005-12-15,1.0720287238997541,1.0,1.0,1.0
2005-12-16,1.0685786464147267,1.0,1.0,1.0
2005-12-19,1.0630816450796805,1.0,1.0,1.0
2005-12-20,1.0640962747913743,1.0,1.0,1.0
2005-12-21,1.0657878539321206,1.0,1.0,1.0
2005-12-22,1.071368971584459,1.0,1.0,1.0
2005-12-23,1.071960870070472,1.0,1.0,1.0
2005-12-27,1.0610521987311439,1.0,1.0,1.0
2005-12-28,1.0634196992126206,1.0,1.0,1.0
2005-12-29,1.0586838570864943,1.0,1.0,1.0
2005-12-30,1.0529335721738238,1.0,0.998099278447318,1.0
2006-01-03,1.0714533682894753,1.0,1.0866201395038784,1.0
2006-01-04,1.0765277318614155,1.0,1.1156925811016345,1.0
2006-01-05,1.077204027052445,1.0,1.1025682398485643,1.0
2006-01-06,1.086168022598552,1.0,1.151815592017265,1.0
2006-01-09,1.0889593758566067,1.0,1.1750462458180229,1.0
2006-01-10,1.0900581218855927,1.0,1.1311956725493486,1.0
2006-01-11,1.0935253964843779,1.0,1.1501429700805386,1.0
2006-01-12,1.0892123790465071,1.0,1.1423493885467964,1.0
2006-01-13,1.088197936259963,1.0,1.1753406033011926,1.0
2006-01-17,1.0852377895918752,1.0,1.152110201985437,1.0
2006-01-18,1.0809251460043034,1.0,1.1186821064071075,1.0
2006-01-19,1.0850688092566925,1.0,1.1658329638021896,1.0
2006-01-20,1.06528025868855,1.0,1.106974518905513,1.0
2006-01-23,1.0690854004951253,1.0,1.1509234646038362,1.0
2006-01-24,1.0701850811498588,1.0,1.1580732432600185,1.0
2006-01-25,1.0711155010816853,1.0,1.1393930909419459,1.0
2006-01-26,1.0770350467172625,1.0,1.1621550789011648,1.0
2006-01-27,1.0870136719750627,1.0,1.1868744822589568,1.0
2006-01-30,1.0861680225985517,1.0,1.1894018175238337,1.0
2006-01-31,1.0782186567641385,0.9992315266357206,1.1915475016843955,1.0
2006-02-01,1.085745291372871,1.0077554880757313,1.2017120178025922,1.0
2006-02-02,1.0731454147430957,0.9807594567852682,1.1695202256282127,1.0
2006-02-03,1.0678175806683818,0.9647239342736535,1.1503984442616366,1.0
2006-02-06,1.0706077189129646,0.9773879584121644,1.1654998356021589,1.0
2006-02-07,1.0611366888987352,0.9350805690314046,1.1150498019756565,1.0
2006-02-08,1.0707766992481471,0.9486620649684204,1.1312452452953585,1.0
2006-02-09,1.0690007234023842,0.9613553588853513,1.1463815397893757,1.0
2006-02-10,1.070945959971054,0.9487728104202673,1.1313773052463845,1.0
2006-02-13,1.0690007234023842,0.923583595756819,1.101340076634636,1.0
2006-02-14,1.0803329671305657,0.9562430125358437,1.1402852514336523,1.0
2006-02-15,1.0841383893248655,0.9449101102107161,1.126771174773357,1.0
2006-02-16,1.0922568289570358,0.9747084437143516,1.1623046111133408,1.0
2006-02-17,1.0892968692140976,0.973727029035794,1.1611343095594167,1.0
2006-02-21,1.0865910342119567,0.969495618915873,1.1560885058366603,1.0
2006-02-22,1.0931868750385634,0.984306227184807,1.1737496212146863,1.0
2006-02-23,1.0915805337660065,0.9782128687568009,1.1664835113910668,1.0
2006-02-24,1.0943710458608882,0.9927686056062504,1.1838407018077177,1.0
2006-02-27,1.0947940574742934,0.9954144603901267,1.186995788065016,1.0
2006-02-28,1.0843921402153636,0.9768258824574505,1.164829580329238,0.9997450707118297
2006-03-01,1.0940326178776492,0.996619808046758,1.1884331216064783,1.010629956784143
2006-03-02,1.0939482211726326,0.9905749007749347,1.1812247880364741,1.0135515601264167
2006-03-03,1.0888741379884168,0.9647066704628727,1.1503778577908765,1.0052200132845022
2006-03-06,1.0838849188220914,0.9320162819177649,1.111395750279555,0.9944069987360924
2006-03-07,1.0821939004567935,0.9073021532621856,1.0819250445713295,0.9796586062516716
2006-03-08,1.0844769107706789,0.9065365941983152,1.0810121430408728,0.9773732343578564
2006-03-09,1.0772040270524446,0.8982258745107041,1.0711019100097823,0.9756854873316031
2006-03-10,1.0874366835884675,0.9181764687551122,1.0948922729991095,0.9834715045462545
2006-03-13,1.0894664103247287,0.9284474368291995,1.10714003142379,0.9878580202715797
2006-03-14,1.1008824899824783,0.9705295349415862,1.1573214133506355,1.0022576342419325
2006-03-15,1.1057879666818105,0.9768982572345514,1.164915884636639,1.0076860530127216
2006-03-16,1.1080706966079716,0.992209386796386,1.1831738535768255,1.0072179433644326
2006-03-17,1.1089961630233354,0.9938940775022521,1.1851827863898685,1.0094539259164577
2006-03-20,1.1072136447973386,0.9986185364201478,1.1908165329945044,1.011931162869053
2006-03-21,1.1002507764396137,0.9659898642578252,1.1519080200403609,1.0011490967018337
2006-03-22,1.106958491968219,0.9859782638165657,1.1757434645014417,1.0066094445351714
2006-03-23,1.1046663223220061,0.9657606644610709,1.1516347075617919,1.0000831747436418
2006-03-24,1.1055150559634845,0.9936183539740724,1.1848539960420859,1.0103718388797953
2006-03-27,1.103902078848119,0.9931657052350034,1.184314228771137,1.0153010967460945
2006-03-28,1.0971098731519224,0.956581242250991,1.1406885781515714,1.0051295378168517
2006-03-29,1.1039868494034348,0.981425740411082,1.170314744784774,1.0200858528170478
2006-03-30,1.102033948903634,0.9932926250797182,1.1844655761014136,1.0332040116003463
2006-03-31,1.102289008270179,0.9824737806259436,1.1715644948841206,1.0280875596634818
2006-04-03,1.1014399942409763,1.0041509259073746,1.197413707619334,1.0417934805401616
2006-04-04,1.108486698528269,1.0190372323393784,1.2151650903224829,1.0452274716979038
2006-04-05,1.112307448584831,1.033028249045258,1.2318488723665149,1.0511147469308189
2006-04-06,1.1111189784840667,1.0355099180526963,1.2348081730160618,1.0530942356831847
2006-04-07,1.0998263628875873,1.0015055310550005,1.1942591698137388,1.0409548048239483
2006-04-10,1.1015247647962918,1.0117711484461267,1.2065005477422635,1.0457955030938484
2006-04-11,1.0921854235499122,0.9878478467769862,1.1779728746494402,1.037915291864951
2006-04-12,1.094223374992753,0.9924908043171604,1.1835094338051024,1.0404187910734757
2006-04-13,1.0927798455254438,0.9953468122220521,1.1869151200681471,1.0431350473494783
2006-04-17,1.0923553385108424,1.016304946172642,1.211906937763163,1.0571200846338826
2006-04-18,1.109675635941907,1.0714596085632118,1.2776768803899716,1.0785618813888334
2006-04-19,1.1117979840897645,1.098313688527621,1.3096994007355391,1.0925130889123278
2006-04-20,1.1133260971872396,1.0712293894123768,1.277402352368482,1.0759480737145468
2006-04-21,1.1134959186855953,1.0996014631849778,1.3112350254979726,1.091098743128946
2006-04-24,1.111458154167904,1.078570874655591,1.286156808334916,1.0803506417995636
2006-04-25,1.1068731606374551,1.0761805546715955,1.2833064380961527,1.0814942258655296
2006-04-26,1.1071282200040002,1.0976484090330492,1.3089060789692135,1.092927615066494
2006-04-27,1.112477176620612,1.0923284974253609,1.3025622765406961,1.0856942955882651
2006-04-28,1.1162129691967086,1.1195404321076572,1.3350115257110637,1.0983665566214642
2006-05-01,1.1071282200040002,1.108369373825707,1.321690442226194,1.0984637547297889
2006-05-02,1.1154486322602468,1.1486439993077235,1.3697164783301035,1.1144317058956588
2006-05-03,1.1112887999824226,1.1375601979200016,1.3564994455397432,1.1125936147507167
2006-05-04,1.1152788107618914,1.1600897726699546,1.3833651496250639,1.1224684978645956
2006-05-05,1.1251277099659123,1.1987132865391186,1.4294222947714186,1.1344305741499126
2006-05-08,1.1237696052919421,1.1975967344063732,1.4280908466847548,1.1344524041781159
2006-05-09,1.1259767239951148,1.2181592523203089,1.45261090654634,1.1465149736432965
2006-05-10,1.1253822085570084,1.2119411561414928,1.445196051460605,1.1452868434498518
2006-05-11,1.1117979840897647,1.173551220033117,1.3994174393567909,1.1368840339870288
2006-05-12,1.097279788112853,1.1289906232037412,1.3462805372372433,1.125078566799966
2006-05-15,1.0994870002786008,1.0944079562067206,1.305041956024117,1.0992650459911806
2006-05-16,1.0978736493129362,1.0990755855404828,1.3106079354024485,1.105036275334406
2006-05-17,1.0769880350421537,1.0246257922621014,1.2218292461626767,1.084986510766921
2006-05-18,1.071554027482502,1.004191807824718,1.1974624578290474,1.0766041864373372
2006-05-19,1.0791102897274363,1.0183165634324556,1.214305718682683,1.07627095870544
2006-05-22,1.070874367638781,0.9673580826424756,1.1535395710418381,1.0577257342674795
2006-05-23,1.0627240572686143,0.9588989423103866,1.143452351753397,1.0591363485018024
2006-05-24,1.071214384485791,0.9549654932252045,1.1387618558017414,1.0488756745596135
2006-05-25,1.084459246344048,1.0007380073315977,1.1933439254977565,1.0644179143020063
2006-05-26,1.08997811792159,1.0145420890854389,1.2098047943638697,1.0670322590725716
2006-05-30,1.0706203363605584,0.9605693467615177,1.1454442487237106,1.0533117840715787
2006-05-31,1.082591396787287,0.9825554099201831,1.1711066027356076,1.0557473078544775
2006-06-01,1.0929496670237997,0.9880478967332178,1.15458822986324,1.0559541757120907
2006-06-02,1.0952421170577369,1.0000876303044381,1.1610954274613565,1.063907597714952
2006-06-05,1.0792806720012404,0.9715721123733937,1.1678761483018718,1.0483361112037972
2006-06-06,1.0766480181951437,0.9598572738031151,1.160621548192492,1.041417306387819
2006-06-07,1.0685825718428672,0.9438647186934457,1.16186108790152,1.032506788294318
2006-06-08,1.0676486003331993,0.9242213292550581,1.1469543591355968,1.018760579352794
2006-06-09,1.0642524507538136,0.9176079824877229,1.1490259602224742,1.0140237761474573
2006-06-12,1.0527058973416865,0.8993006245220312,1.1579923384044801,1.0024222364849888
2006-06-13,1.0404802448612869,0.8581224631730807,1.1314484050929816,0.9760588162293785
2006-06-14,1.0485456912135633,0.871639380805127,1.1259200371414961,0.9833657337138806
2006-06-15,1.0707902513214889,0.9147948043931148,1.1269055363595957,1.0072136586132099
2006-06-16,1.0629871544165894,0.9077888088091066,1.1308578832581337,1.0058456745899227
2006-06-19,1.054629824443309,0.8888098132473243,1.1344461908469134,0.9937500329155692
2006-06-20,1.0582113103084618,0.8995320148631291,1.1379924003801274,1.0001276809188895
2006-06-21,1.0660568392223064,0.919418912191465,1.1384993634204619,1.011821527420987
2006-06-22,1.0613670741455412,0.9087479855450828,1.1393498385757763,1.0056183392600306
2006-06-23,1.061196411484013,0.9082535642283956,1.1397111339527757,1.00559856847928
2006-06-26,1.065886550411077,0.9154346654939604,1.1425364101936977,1.0080327967724503
2006-06-27,1.0566767482933275,0.8964407289108278,1.1393071822056975,0.9988563156550703
2006-06-28,1.0638396265610583,0.9098977133452895,1.1330844269310567,1.0065915570734176
2006-06-29,1.0853297567654474,0.9566435057853346,1.1370884213648644,1.0317974877247797
2006-06-30,1.085415275021361,0.9703411514953164,1.1527896650478646,1.0395689581931404
2006-07-03,1.089849700343857,0.9818836645721105,1.1515226987953693,1.0475246426424472
2006-07-05,1.08362443862621,0.9678078522298602,1.1559669592335535,1.0390623974436397
2006-07-06,1.0867794547626912,0.9784161595255235,1.1560658752859392,1.0463850082236281
2006-07-07,1.0797017209005748,0.9681178198777766,1.1612734549523263,1.0407471989219303
2006-07-10,1.0817482709002944,0.971183634274506,1.1588470165013287,1.0420088828286829
2006-07-11,1.0865239280832724,0.9822443775502764,1.1634874355101923,1.049037303995666
2006-07-12,1.0749256898672979,0.9694134329188081,1.1733833637321494,1.0444207848058447
2006-07-13,1.057443982569607,0.948968093883844,1.189503296475596,1.0351874631782572
2006-07-14,1.0533508825701678,0.9456995547620152,1.18926640878242,1.03539811860581
2006-07-17,1.0518156663170102,0.9313262708254133,1.179941907189464,1.0240367207977812
2006-07-18,1.0571880820398891,0.9325673466224519,1.1679946261297303,1.023249840585572
2006-07-19,1.0718557246738565,0.9626614999078962,1.1596390560301024,1.0433213468180205
2006-07-20,1.064522183744597,0.946581950570711,1.1621338702122828,1.0326241174972324
2006-07-21,1.0570178866912345,0.9361181903036458,1.1677512277773696,1.0266076733092204
2006-07-24,1.0762902434589272,0.9582165980916344,1.1494767919046518,1.036546655112998
2006-07-25,1.080128003704097,0.9622774092397991,1.147975445424895,1.0382036634385925
2006-07-26,1.0815775147761915,0.9663436153639957,1.1525284988817308,1.040082953670461
2006-07-27,1.080554286507619,0.973384994934659,1.1568200531228077,1.0466220938286985
2006-07-28,1.091384449284141,0.9907105178340406,1.1537558523512768,1.0552768268353678
2006-07-31,1.0902758896848044,0.9867681859001542,1.1541313073721442,1.0528748498481253
2006-08-01,1.084903660887075,0.9823972189085075,1.1592436224230676,1.0519349707923589
2006-08-02,1.0922372952789092,0.994967053087401,1.1444110273929355,1.05808760836768
2006-08-03,1.0951365043482473,0.9923626829333737,1.1474065737423684,1.0555629321329012
2006-08-04,1.0932604300849065,0.9832490817349878,1.1579440577745004,1.056656532624314
2006-08-07,1.0907020790257511,0.981314757739365,1.1602220553014237,1.0547658897753718
2006-08-08,1.0865239280832721,0.9743094625396503,1.1685045130251106,1.0522827238717742
2006-08-09,1.082857110887355,0.9789192622630098,1.1629759084205256,1.0563483485503053
2006-08-10,1.0861824158350657,0.9769366508903125,1.1653312908826883,1.0544196244737776
2006-08-11,1.0831123571790495,0.9722288926538563,1.170946903704516,1.0479965960761493
2006-08-14,1.0839657639492664,0.975954349626198,1.1664599846882127,1.0479957465047594
2006-08-15,1.0969280884439963,0.9881472326964951,1.1518870590130197,1.0574530312457913
2006-08-16,1.1060526526935563,0.9944047134264918,1.1445926894733331,1.0634399967182406
2006-08-17,1.1088664369695556,0.98794022896981,1.1520335247292683,1.0575582288188319
2006-08-18,1.1144946597595773,0.9863854424506131,1.1538465556610888,1.0563754878303702
2006-08-21,1.1097193764268984,0.9858799659147224,1.1544378482073938,1.059775648885221
2006-08-22,1.1096338581709846,0.9818832030432825,1.1591179456722198,1.057580338512925
2006-08-23,1.1065640799026928,0.975572966427006,1.1665672110030592,1.0516018290836517
2006-08-24,1.1056259960397352,0.9709956724382903,1.1720406315119458,1.0499736110786138
2006-08-25,1.1069905496313646,0.969673982409289,1.1736359778767385,1.0505474847518665
2006-08-28,1.11227726017318,0.9733559887836046,1.1691794953578085,1.0512992465317845
2006-08-29,1.1135566693591947,0.9763689244999396,1.1655604056301414,1.0538914127215933
2006-08-30,1.1142389461550093,0.9778022956282283,1.1638492894815378,1.0569644633045598
2006-08-31,1.11406865734378,0.9782929146654872,1.1605622405322489,1.0598665863572991
2006-09-01,1.1207198280146498,0.9885414976405023,1.1830173889322309,1.0640720937144823
2006-09-05,1.1228518028077081,1.020073290972666,1.1625106813761974,1.0721226215510091
2006-09-06,1.1129596304315692,0.9904666089865138,1.1269911793869434,1.0577755420566293
2006-09-07,1.1078429283132587,0.959689327439596,1.1247528952959962,1.0449931607958858
2006-09-08,1.110998411762614,0.958564985212854,1.139399067196715,1.044613875743785
2006-09-11,1.1121074386748244,0.9412194924264815,1.1377326368738487,1.0283599274233504
2006-09-12,1.1230226523943863,0.9491322191032189,1.1820616444370662,1.0346944181005326
2006-09-13,1.1275423155850715,0.9559474896441221,1.1922871736636924,1.0392512291436353
2006-09-14,1.127627553453261,0.9527941754296284,1.1921897034994071,1.031279937868624
2006-09-15,1.130274600495872,0.9595140331502814,1.1911438635858416,1.0331758281672467
2006-09-18,1.1318160787415392,0.9777268647359725,1.1872308664660753,1.0408774135310064
2006-09-19,1.128989770480521,0.9257298843832162,1.2177800354257884,1.0285622947460125
2006-09-20,1.134985114264236,0.9424760045302738,1.241490736664692,1.0378895615114094
2006-09-21,1.1295033473288774,0.9079592167720284,1.2583084575879302,1.035301838070391
2006-09-22,1.1260774766507151,0.8886339410407308,1.2584233582328002,1.0332033026999141
2006-09-25,1.1347286529590697,0.8853086499326129,1.300431116665362,1.037298592359686
2006-09-26,1.1441504281963955,0.9101365115298339,1.301340404996223,1.0421154142605644
2006-09-27,1.1455207764676603,0.9256846208720156,1.2914648695826771,1.0481057999541321
2006-09-28,1.1450922505623438,0.9336719037480226,1.2907082049771725,1.0509584491402097
2006-09-29,1.1441504281963952,0.9290701267372695,1.2813312512996817,1.0466607531682501
2006-10-02,1.1398675991701748,0.931412415653268,1.2892519135813563,1.0454781349490554
2006-10-03,1.1422655684510261,0.9173807479969475,1.30007761382672,1.0321371013695833
2006-10-04,1.1556277258406182,0.9585848391617273,1.3699302781058251,1.0385080617711873
2006-10-05,1.1578542847593432,0.9531112965932591,1.3530151224560085,1.0450876445097184
2006-10-06,1.156398231307015,0.920869923659311,1.3061140097595594,1.0422799377394294
2006-10-09,1.1570832185174977,0.9277387301397874,1.3125823130282348,1.0424650599616287
2006-10-10,1.1586254444637631,0.9104290894615944,1.291214416294258,1.0443603056232087
2006-10-11,1.1572546288796244,0.900453402267965,1.2789156291353898,1.0420064628573538
2006-10-12,1.1672763403843933,0.9294644168468622,1.310789660886931,1.055351362925509
2006-10-13,1.1702739655449634,0.9317274771756022,1.2972298246524352,1.0630883893147207
2006-10-16,1.1720729331841198,0.9491216363072672,1.3124072464849457,1.0680401969163098
2006-10-17,1.168389760037618,0.9372458963578361,1.303832048254735,1.0595828150586402
2006-10-18,1.169931799058734,0.9453949107240861,1.3160758012096707,1.062957283563229
2006-10-19,1.17181581764093,0.9545271448857541,1.3162585259596058,1.0708745605377787
2006-10-20,1.1720729331841198,0.9503443006388099,1.3199858420256727,1.067110874205487
2006-10-23,1.1774689949384152,0.9398277256690147,1.3209608950330598,1.0616827118169863
2006-10-24,1.1809806642602154,0.9498486132419095,1.3286668986478343,1.0657252714067083
2006-10-25,1.1850063777432458,0.9829980755867876,1.3658694254428367,1.0748811927183015
2006-10-26,1.188689644352322,1.0116551017914654,1.397307260404243,1.081054933198787
2006-10-27,1.1812372190279563,1.006841215110785,1.3888947104329945,1.073904764781707
2006-10-30,1.180380727992772,1.0109597359236375,1.3866228886885514,1.0748346044990225
2006-10-31,1.1802097849435194,1.0390906166312683,1.4198527141585027,1.083260312413313
2006-11-01,1.1722440631585216,1.0452506087494695,1.4068178977820278,1.0855525549521772
2006-11-02,1.1715592628731881,1.042000445442614,1.3920099135372566,1.0908910958532503
2006-11-03,1.1695031796908422,1.0073394681008858,1.338764187835967,1.0927339780438188
2006-11-06,1.182693739793158,1.0521010217049542,1.4054124061705267,1.1038219786966106
2006-11-07,1.187233403974844,1.0717823335528933,1.4289349608733268,1.103571185881453
2006-11-08,1.1898031574681212,1.0798647082810615,1.4571173625255336,1.0993130758839826
2006-11-09,1.1835502308283423,1.0800184270040254,1.421672017076305,1.1093035295583222
2006-11-10,1.1840639011392733,1.0932453150592392,1.4475252694543648,1.1086251767928015
2006-11-13,1.1869764753568035,1.0885078922148557,1.4468998411077718,1.105907705828683
2006-11-14,1.195883926045175,1.1256331562861073,1.5068362147221162,1.1121638367799518
2006-11-15,1.1993101705736364,1.1206647611528269,1.4960128547116192,1.1139362393776249
2006-11-16,1.202393874765569,1.1013131421778126,1.4805989187309465,1.1063966049553318
2006-11-17,1.202736695489822,1.1177617893698055,1.4934889059736227,1.1076996705617013
2006-11-20,1.2034215892377302,1.1120430685631826,1.4860442955560225,1.103398701317493
2006-11-21,1.2046209009971678,1.1372355435418877,1.5099344672732127,1.1141538601815677
2006-11-22,1.2070198983663416,1.1625910704522189,1.5390675003183456,1.1218335519661562
2006-11-24,1.2021366657598045,1.162393926514725,1.518795424770934,1.1258596216381818
2006-11-27,1.1856058466978145,1.1294289750317115,1.4718357720908277,1.1165876594468078
2006-11-28,1.1907449798340695,1.1555038690237194,1.5082566973083817,1.1213857668578167
2006-11-29,1.2031647540822645,1.1847456651334092,1.5543304078879339,1.1295079546388598
2006-11-30,1.2036786113183453,1.224652183735283,1.5814641172052935,1.1404531628107237
2006-12-01,1.2010237134194537,1.2255940369158744,1.582358290507913,1.1367198551835485
2006-12-04,1.2101884665761644,1.2601989460177514,1.623167209531895,1.1475136740637015
2006-12-05,1.215413211430908,1.2692945959715984,1.6375409924138258,1.1547740166067162
2006-12-06,1.2143859642716204,1.2424356587242968,1.5915269386690754,1.144095702847133
2006-12-07,1.209075327310664,1.2357826630380886,1.5800422690133047,1.1442930888660836
2006-12-08,1.2113018862293887,1.201081855459025,1.5291157721216877,1.1371827803077097
2006-12-11,1.2148137424763386,1.2300490481321587,1.567273990920297,1.142357740270348
2006-12-12,1.2138712658723667,1.233376307682352,1.5702039512212607,1.1387790236452373
2006-12-13,1.215156095887718,1.2125757886986088,1.54405148155704,1.1422788804096387
2006-12-14,1.2258627946029697,1.2262480798829456,1.5708253834568382,1.1486782480995046
2006-12-15,1.2259742019920943,1.216021445884171,1.5616221091157048,1.1412795895873187
2006-12-18,1.2226155309051912,1.2082327381034839,1.5371350770872318,1.1380456919221436
2006-12-19,1.224941253615746,1.2155767797724888,1.5560442762261826,1.1424876857236212
2006-12-20,1.2242520605893985,1.2177482671567785,1.560473930032479,1.1451805273866522
2006-12-21,1.219773334006462,1.227041501778333,1.564125746603915,1.1425310198215806
2006-12-22,1.2122803459246465,1.195206494046926,1.5298992987494113,1.144962755973675
2006-12-26,1.2194287374932882,1.2190727038596407,1.5481142252151285,1.1512092618503647
2006-12-27,1.2274387605387267,1.2329925707003544,1.5634560357895404,1.164868667277072
2006-12-28,1.2248552680469584,1.2259706779161672,1.560633679148372,1.1692456209331645
2006-12-29,1.219773334006462,1.2176749355455019,1.5533966655703508,1.170155070790657
2007-01-03,1.2176204235966552,1.2357949119557532,1.548060256807805,1.1691071141393796
2007-01-04,1.220204383401297,1.236136341089492,1.5252113107853977,1.1567068232840019
2007-01-05,1.2104715647151394,1.1461248553678196,1.4111120936994364,1.1257006861139578
2007-01-08,1.2160695990935109,1.1681301278433696,1.4424359237807935,1.1312647114127028
2007-01-09,1.215036463792013,1.154883264618192,1.4189074594450257,1.1249923985975896
2007-01-10,1.2190848886807124,1.1344024206600494,1.3816481935793619,1.1192864624474133
2007-01-11,1.224424592502422,1.1444647850781469,1.392848779438762,1.1272652310680198
2007-01-12,1.2337264552563192,1.1908493520300194,1.4681121164998647,1.1506782129326192
2007-01-16,1.231315027364701,1.1945641832460598,1.4533168262030045,1.1503223846870088
2007-01-17,1.231831688478025,1.1905336732675498,1.4558203590223404,1.153239805187749
2007-01-18,1.2276974649456875,1.176313323035036,1.429605493631616,1.144982838379495
2007-01-19,1.2301089862998806,1.2098597897090335,1.4827836386437137,1.1622912414992457
2007-01-22,1.226318985430418,1.201953944598607,1.4738402608267498,1.1579067138501524
2007-01-23,1.2299371086248803,1.2354452605461594,1.5419428454279156,1.1810701107444994
2007-01-24,1.2398419919111878,1.2663880308794113,1.573051497827014,1.1879047731891104
2007-01-25,1.2252855697411957,1.1721683406131482,1.4479024348672545,1.1665580618310065
2007-01-26,1.2241660750206111,1.1775495257172046,1.4649554898316115,1.1703397521601786
2007-01-29,1.2234768819942636,1.1589741519614754,1.4246341131963962,1.1630666658193913
2007-01-30,1.2298511230560927,1.196506239197654,1.493551129779464,1.174640342639492
2007-01-31,1.2381191962704685,1.2468399519454234,1.5640135650248057,1.183044476394085
2007-02-01,1.2455258249331973,1.2720067779692104,1.6005720875199039,1.193871248200273
2007-02-02,1.2472490878867903,1.2649596308716806,1.5863523119868457,1.1858265877945888
2007-02-05,1.2475934040122398,1.267594506737595,1.5838738451582324,1.1850826902441973
2007-02-06,1.2479378136002641,1.3032816145149362,1.605403982224704,1.1955818540191248
2007-02-07,1.2506939314676309,1.3168853550213155,1.6095734230258256,1.1940743431971907
2007-02-08,1.2490578690962975,1.3184828828601405,1.6081369305806559,1.1959889997513113
2007-02-09,1.2397558194172509,1.2832296201768956,1.589302091258959,1.19293129587849
2007-02-12,1.2355350495406772,1.2578985628863244,1.5675373373480002,1.1853422465991323
2007-02-13,1.2459568743280327,1.2901259596592163,1.6167159923080543,1.198883723430829
2007-02-14,1.2541391488987705,1.3640950810723858,1.668674523537878,1.2177215541281199
2007-02-15,1.255775958970702,1.3780051326881901,1.6726400286920513,1.2187535297258056
2007-02-16,1.2551733122885906,1.386856977740219,1.6678395678636788,1.2192574118389514
2007-02-20,1.257842603423997,1.3898408603360446,1.6614605736545596,1.2139444825402985
2007-02-21,1.2573258488480985,1.4036842548801063,1.685440219797456,1.2270134172614144
2007-02-22,1.2563786056528135,1.3873077864676104,1.6899365797107135,1.2265563124325238
2007-02-23,1.25146957737564,1.4102821612375604,1.68595417365219,1.2285288281876623
2007-02-26,1.2503495218796068,1.434248633815447,1.6849493289635538,1.231088316234651
2007-02-27,1.2015143919369915,1.281918367980751,1.4496073359780124,1.157247339973063
2007-02-28,1.2138305161897676,1.3135860235577694,1.501830760024778,1.1715213761483403
2007-03-01,1.2102126733830296,1.2948142032146468,1.48036882551317,1.161305269429362
2007-03-02,1.1943649722800274,1.2728193050688024,1.4552219268657756,1.1451569321731156
2007-03-05,1.1829957173722372,1.2396053502990898,1.4172482136557916,1.1284441337120605
2007-03-06,1.203235972564239,1.2830149837459703,1.4668787072989502,1.154589002382289
2007-03-07,1.2020306792000164,1.2993774647354719,1.4855860297122916,1.1536582565941182
